"name","url","views"
"Expenditure Report Period Ending 3/31/2011","https://opendata.socrata.com/Government/Expenditure-Report-Period-Ending-3-31-2011/cddz-6862","3,462"
"Boise: Drinking Water RadNet Laboratory Analysis","https://opendata.socrata.com/Government/Boise-Drinking-Water-RadNet-Laboratory-Analysis/sw8k-zz68","3,480"
"U.S. Congress","https://opendata.socrata.com/Government/U-S-Congress/45vt-g2zi","2,194"
"State Farm Deer Collision Data","https://opendata.socrata.com/dataset/State-Farm-Deer-Collision-Data/rtpb-yucm","3,194"
"Garda All","https://opendata.socrata.com/dataset/Garda-All/dxx6-qun4","5,950"
"Jacques-Libre cours","https://opendata.socrata.com/dataset/Jacques-Libre-cours/sjgv-dvi3","3,079"
"South Lee County Intersections","https://opendata.socrata.com/dataset/South-Lee-County-Intersections/z9da-9rtx","3,790"
"Collier County Intersections","https://opendata.socrata.com/dataset/Collier-County-Intersections/m72s-998v","3,786"
"Open Data Sites Around the World","https://opendata.socrata.com/dataset/Open-Data-Sites-Around-the-World/94yk-sv28","4,165"
"SF API 2010 scores.csv","https://opendata.socrata.com/Education/SF-API-2010-scores-csv/pnh7-28ve","3,654"
"SMC API 2010 scores.xls","https://opendata.socrata.com/Education/SMC-API-2010-scores-xls/r884-455n","3,586"
"2009 NFL Schedule","https://opendata.socrata.com/Fun/2009-NFL-Schedule/4b3q-d976","2,710"
"1990-1999 Reported Aircraft Wildlife (Bird) Strikes","https://opendata.socrata.com/Government/1990-1999-Reported-Aircraft-Wildlife-Bird-Strikes/inea-i3an","2,240"
"White House Staff Salaries","https://opendata.socrata.com/dataset/White-House-Staff-Salaries/3s73-w77u","3,442"
"Oklahoma Stimulus non-reporters","https://opendata.socrata.com/Government/Oklahoma-Stimulus-non-reporters/cbmp-fkgk","3,429"
"Bookshelf 4 - B/Ds annual reports","https://opendata.socrata.com/Government/Bookshelf-4-B-Ds-annual-reports/gcei-bxi7","3,768"
"Utah Average Wage For Hourly Workers","https://opendata.socrata.com/dataset/Utah-Average-Wage-For-Hourly-Workers/us9r-qb2p","3,949"
"World news site traffic chart","https://opendata.socrata.com/dataset/World-news-site-traffic-chart/gafn-f9gr","5,056"
"Top 5,000 Companies from INC.com","https://opendata.socrata.com/Business/Top-5-000-Companies-from-INC-com/n4ex-cets","2,965"
"Las Vegas: Drinking Water RadNet Laboratory Analysis","https://opendata.socrata.com/Government/Las-Vegas-Drinking-Water-RadNet-Laboratory-Analysi/psuy-f4ih","4,183"
"Reno: Milk RadNet Laboratory Analysis","https://opendata.socrata.com/Government/Reno-Milk-RadNet-Laboratory-Analysis/tux7-a88y","3,841"
"Las Vegas: Air Filter & Cartridge RadNet Laboratory Analysis","https://opendata.socrata.com/Government/Las-Vegas-Air-Filter-Cartridge-RadNet-Laboratory-A/grbr-cp4s","4,147"
"Spokane: Milk RadNet Laboratory Analysis","https://opendata.socrata.com/Government/Spokane-Milk-RadNet-Laboratory-Analysis/jt9u-bhsf","4,229"
"New York: Drinking Water RadNet Laboratory Analysis","https://opendata.socrata.com/Government/New-York-Drinking-Water-RadNet-Laboratory-Analysis/s4px-h2b4","4,088"
"St. Paul: Precipitation RadNet Laboratory Analysis","https://opendata.socrata.com/Government/St-Paul-Precipitation-RadNet-Laboratory-Analysis/df8q-c83t","3,870"
"Alberta Bitumen Upgrading","https://opendata.socrata.com/dataset/Alberta-Bitumen-Upgrading/dp2g-3mg7","3,680"
"House Committee Disbursements Detail 2009 Q3","https://opendata.socrata.com/Government/House-Committee-Disbursements-Detail-2009-Q3/rwgv-xsvp","4,745"
"San Bernardino: Air Filter & Cartridge RadNet Laboratory Analysis","https://opendata.socrata.com/Government/San-Bernardino-Air-Filter-Cartridge-RadNet-Laborat/rcpa-5jxn","4,540"
"Kauai: Air Filter & Cartridge RadNet Laboratory Analysis","https://opendata.socrata.com/Government/Kauai-Air-Filter-Cartridge-RadNet-Laboratory-Analy/wzt3-jp8y","4,139"
"OECD Broadband Average Download Speed by Country","https://opendata.socrata.com/dataset/OECD-Broadband-Average-Download-Speed-by-Country/jnqr-srth","4,337"
"Interagency Ocean Policy Task Force Framework Comments","https://opendata.socrata.com/Government/Interagency-Ocean-Policy-Task-Force-Framework-Comm/y347-w3ye","4,338"
"2010 El Tour de Tucson","https://opendata.socrata.com/dataset/2010-El-Tour-de-Tucson/h9hj-t6ti","4,383"
"House Committee Disbursements Summary 2009 Q3","https://opendata.socrata.com/Government/House-Committee-Disbursements-Summary-2009-Q3/jrzy-2ik9","4,348"
"CCS Funding Map","https://opendata.socrata.com/dataset/CCS-Funding-Map/ypr5-uyeq","4,126"
"Cash for Clunkers Separated by Make","https://opendata.socrata.com/Government/Cash-for-Clunkers-Separated-by-Make/6k5e-6bkv","3,363"
"Mapa de los Proyectos de Inversión Pública 2011 en Ejecución","https://opendata.socrata.com/Government/Mapa-de-los-Proyectos-de-Inversi-n-P-blica-2011-en/6v98-45z7","4,270"
"Starbucks","https://opendata.socrata.com/Business/Starbucks/2u9y-vc3m","3"
"filter4","https://opendata.socrata.com/dataset/filter4/6qzf-zc7b","225"
"Afghan Troops Column Chart","https://opendata.socrata.com/dataset/Afghan-Troops-Column-Chart/xg2r-mifm","26"
"Starbucks Financial District","https://opendata.socrata.com/Business/Starbucks-Financial-District/p6it-awey","134"
"All Starbucks Locations in the World - Heat Map","https://opendata.socrata.com/Business/All-Starbucks-Locations-in-the-World-Heat-Map/nt5z-pju4","649"
"Chek List","https://opendata.socrata.com/dataset/Chek-List/b6hb-q7b7","3"
"RMRI, LLC. Services Survey","https://opendata.socrata.com/Business/RMRI-LLC-Services-Survey/iin5-ujg5","13"
"How to Spray Tan","https://opendata.socrata.com/Business/How-to-Spray-Tan/cz42-d437","2"
"LEUCODERMA WHITE SPOTS/PATCHES RECOVERY","https://opendata.socrata.com/Business/LEUCODERMA-WHITE-SPOTS-PATCHES-RECOVERY/xc8w-adxr","10"
"Identitas Teater","https://opendata.socrata.com/Education/Identitas-Teater/bdg3-ag8u","7"
"1900 population","https://opendata.socrata.com/Government/1900-population/xqty-b7h5","10"
"oncall-387","https://opendata.socrata.com/dataset/oncall-387/s7ki-duig","7"
"oncall-385","https://opendata.socrata.com/dataset/oncall-385/nwa3-a9qf","17"
"Top 10 Schools with Highest % of Students Receiving Out of School Suspensions and their % Midyear Withdrawal Rates","https://opendata.socrata.com/Education/Top-10-Schools-with-Highest-of-Students-Receiving-/dxxu-xmh4","38"
"Data IWO","https://opendata.socrata.com/Personal/Data-IWO/xeha-8tuh","10"
"What Is Granuloma annulare?","https://opendata.socrata.com/Business/What-Is-Granuloma-annulare-/xs4x-zbf8","2"
"NOAA AFSC Number Tested vs whole","https://opendata.socrata.com/Fun/NOAA-AFSC-Number-Tested-vs-whole/ujns-nzjb","1 view"
"Timeline of Instream Features Water pH by Site","https://opendata.socrata.com/dataset/Timeline-of-Instream-Features-Water-pH-by-Site/2gea-u4vu","5"
"Socrata Go Karting — Laps","https://opendata.socrata.com/Fun/Socrata-Go-Karting-Laps/hsag-3rmq","37"
"Data Ashlyn","https://opendata.socrata.com/Education/Data-Ashlyn/7qd6-ybi8","8"
"Varicose and spider vein treatment","https://opendata.socrata.com/Business/Varicose-and-spider-vein-treatment/jvxh-bvxq","4"
"Point map 1","https://opendata.socrata.com/dataset/Point-map-1/ysar-84st","10"
"Outpatient Drug Rehab","https://opendata.socrata.com/dataset/Outpatient-Drug-Rehab/njn2-jru4","3"
"2007 Virginia RTIP Project Cost by Agency","https://opendata.socrata.com/Government/2007-Virginia-RTIP-Project-Cost-by-Agency/fsk9-cvte","5"
"pie chart 2","https://opendata.socrata.com/Government/pie-chart-2/fztm-u2ra","11"
"COURSES","https://opendata.socrata.com/Education/COURSES/5i9g-7r5n","13"
"varicose vein treatment Helena","https://opendata.socrata.com/Business/varicose-vein-treatment-Helena/rb7h-822b","10"
"Common Food Recalls","https://opendata.socrata.com/Government/Common-Food-Recalls/b6k9-gahz","13"
"Depo Bekasi","https://opendata.socrata.com/Business/Depo-Bekasi/bua3-pr2k","12"
"Inside The Brain- Unraveling The Mystery Of Alzheimer's Disease","https://opendata.socrata.com/Education/Inside-The-Brain-Unraveling-The-Mystery-Of-Alzheim/7ucm-5h5n","2"
"Microsoft 70-536 Exam","https://opendata.socrata.com/dataset/Microsoft-70-536-Exam/sge7-h33g","10"
"datarismu","https://opendata.socrata.com/Education/datarismu/j3iz-wbck","8"
"Outpatient Rehab Florida","https://opendata.socrata.com/dataset/Outpatient-Rehab-Florida/bdqg-e33u","5"
"工作室年中報告( my studio mid year report)","https://opendata.socrata.com/Business/-my-studio-mid-year-report-/y6fj-ytgf","7"
"IT","https://opendata.socrata.com/Business/IT/xaih-w9ka","14"
"Payroll Report - End Date 06/19/2013","https://opendata.socrata.com/Government/Payroll-Report-End-Date-06-19-2013/djt2-wmwj","310"
"varicose vein treatment Helena","https://opendata.socrata.com/Business/varicose-vein-treatment-Helena/jwps-ejps","2"
"Online Wholesale Shoes Thailand","https://opendata.socrata.com/Education/Online-Wholesale-Shoes-Thailand/hbvb-8y5u","84"
"outpatient drug treatment programs in florida","https://opendata.socrata.com/dataset/outpatient-drug-treatment-programs-in-florida/uqsi-anek","11"
"Outpatient Drug and Alcohol Treatments Florida","https://opendata.socrata.com/dataset/Outpatient-Drug-and-Alcohol-Treatments-Florida/wnx4-nw4u","15"
"Watertown, MA August 2011 building permits","https://opendata.socrata.com/dataset/Watertown-MA-August-2011-building-permits/np2v-n5ix","3,482"
"Pittsburgh: Drinking Water RadNet Laboratory Analysis","https://opendata.socrata.com/Government/Pittsburgh-Drinking-Water-RadNet-Laboratory-Analys/wi22-74nr","2,912"
"Salt Lake City: Air Filter & Cartridge Laboratory Analysis","https://opendata.socrata.com/Government/Salt-Lake-City-Air-Filter-Cartridge-Laboratory-Ana/unzu-rp8w","3,003"
"Pittsburgh: Milk RadNet Laboratory Analysis","https://opendata.socrata.com/Government/Pittsburgh-Milk-RadNet-Laboratory-Analysis/asc4-h2qm","2,892"
"Percent Population Below National Poverty Line","https://opendata.socrata.com/Government/Percent-Population-Below-National-Poverty-Line/p6e3-8c8q","2,694"
"Oklahoma State Employees Top 100, June 2009","https://opendata.socrata.com/Government/Oklahoma-State-Employees-Top-100-June-2009/hrf3-988z","2,756"
"Preserving Jobs in Education","https://opendata.socrata.com/dataset/Preserving-Jobs-in-Education/ssr5-qq8e","3,043"
"Innovation Funding Map","https://opendata.socrata.com/dataset/Innovation-Funding-Map/iq6m-wgm5","2,638"
"Seattle Precipitation Daily Stats","https://opendata.socrata.com/dataset/Seattle-Precipitation-Daily-Stats/fndr-efrg","2,267"
"Boston: Precipitation RadNet Laboratory Analysis","https://opendata.socrata.com/Government/Boston-Precipitation-RadNet-Laboratory-Analysis/zuyg-zdqp","2,770"
"49ers 2009 Schedule","https://opendata.socrata.com/Fun/49ers-2009-Schedule/br2v-uxu6","2,173"
"2009 Grade National Chess Tournament, Dallas TX","https://opendata.socrata.com/dataset/2009-Grade-National-Chess-Tournament-Dallas-TX/p2gq-b4rb","2,816"
"Ward 2 Results","https://opendata.socrata.com/dataset/Ward-2-Results/akg7-mdcn","2,757"
"Juneau: Air Filter & Cartridge RadNet Laboratory Analysis","https://opendata.socrata.com/Government/Juneau-Air-Filter-Cartridge-RadNet-Laboratory-Anal/r9sy-j65i","3,021"
"Ambassadors","https://opendata.socrata.com/dataset/Ambassadors/fri5-dmsn","3,069"
"Preserving and Maintaining Our National Parks","https://opendata.socrata.com/dataset/Preserving-and-Maintaining-Our-National-Parks/vfr6-zjm2","3,158"
"Venture Capital Investments - Seattle","https://opendata.socrata.com/Business/Venture-Capital-Investments-Seattle/6754-cr6t","2,301"
"State Tax Burdens vs. Population Growth","https://opendata.socrata.com/Government/State-Tax-Burdens-vs-Population-Growth/w684-d4vk","2,816"
"Ning Directory Gold Communities","https://opendata.socrata.com/Business/Ning-Directory-Gold-Communities/n7zj-wg6i","2,760"
"Blogs and Weblogs","https://opendata.socrata.com/Education/Blogs-and-Weblogs/avn7-c8fd","3,110"
"PERAB Public Comments","https://opendata.socrata.com/Government/PERAB-Public-Comments/iwj9-vtua","2,970"
"Troops In Afghanistan By Country","https://opendata.socrata.com/dataset/Troops-In-Afghanistan-By-Country/qspj-xerw","3,011"
"Updated Principles and Guidelines for Water and Land Related Resources Implementation Studies","https://opendata.socrata.com/dataset/Updated-Principles-and-Guidelines-for-Water-and-La/f8yj-kspe","3,460"
"Maine Population By Town","https://opendata.socrata.com/Government/Maine-Population-By-Town/ndfi-nmyu","3,184"
"Philadelphia: Drinking Water RadNet Laboratory Analysis","https://opendata.socrata.com/Government/Philadelphia-Drinking-Water-RadNet-Laboratory-Anal/cr3d-4yn3","3,015"
"Troops In Afghanistan By Country","https://opendata.socrata.com/dataset/Troops-In-Afghanistan-By-Country/xjiz-z25n","2,926"
"International Water Conference Proceedings - 1940-2009","https://opendata.socrata.com/Education/International-Water-Conference-Proceedings-1940-20/cf4m-tur8","2,962"
"Average Salary by Employee Position","https://opendata.socrata.com/Government/Average-Salary-by-Employee-Position/4bhg-tuuc","2,482"
"Strengthening America’s Transportation Network for the 21st Century","https://opendata.socrata.com/dataset/Strengthening-America-s-Transportation-Network-for/4q5i-y7hd","2,937"
"waivers-final-table","https://opendata.socrata.com/Government/waivers-final-table/x63r-3x8s","3,414"
"Black Friday Deals 2009","https://opendata.socrata.com/Fun/Black-Friday-Deals-2009/uswq-fwhg","2,796"
"Τηλεφωνικος Καταλογος","https://opendata.socrata.com/dataset/-/hb92-w2gw","3,083"
"FAS expenses 2005","https://opendata.socrata.com/dataset/FAS-expenses-2005/xx5i-ia8y","3,132"
"Govenment Employee Discounts","https://opendata.socrata.com/Government/Govenment-Employee-Discounts/3592-x988","3,096"
"Richland: Drinking Water RadNet Laboratory Analysis","https://opendata.socrata.com/Government/Richland-Drinking-Water-RadNet-Laboratory-Analysis/z4hz-7suz","3,236"
"United States Total Population Timeline","https://opendata.socrata.com/dataset/United-States-Total-Population-Timeline/zdus-tcjk","2,738"
"Transportation Funding Map","https://opendata.socrata.com/dataset/Transportation-Funding-Map/n37v-z5pi","3,067"
"NUEVOS EESS - MINISTERIO DE SALUD 2012","https://opendata.socrata.com/Government/NUEVOS-EESS-MINISTERIO-DE-SALUD-2012/kqgx-8pdr","3,053"
"Dutch Harbor: Air Filter & Cartridge RadNet Laboratory Analysis","https://opendata.socrata.com/Government/Dutch-Harbor-Air-Filter-Cartridge-RadNet-Laborator/4bgj-nvxt","2,979"
"Recent Confirmations First","https://opendata.socrata.com/dataset/Recent-Confirmations-First/fnb6-v6gp","3,469"
"vein surgery in Montana","https://opendata.socrata.com/Business/vein-surgery-in-Montana/8vfn-vc6q","2"
"Timeline view of registered Syrian Refugees to October 2013","https://opendata.socrata.com/Government/Timeline-view-of-registered-Syrian-Refugees-to-Oct/fgpg-y7qr","29"
"New Santa Fe Non-Profit View","https://opendata.socrata.com/dataset/New-Santa-Fe-Non-Profit-View/v9yg-grs9","27"
"Caregiver Burnout","https://opendata.socrata.com/Education/Caregiver-Burnout/sf7g-9ran","8"
"Home Health Care Facilities","https://opendata.socrata.com/Personal/Home-Health-Care-Facilities/yvwd-ib3y","3"
"Drug Rehab","https://opendata.socrata.com/dataset/Drug-Rehab/bxrn-dfg2","15"
"State 20 Populations 20- 20 Tall - Point Map with Conditional Format","https://opendata.socrata.com/dataset/State-20-Populations-20-20-Tall-Point-Map-with-Con/pttg-ytcd","18"
"State 20 Populations 20- 20 Tall - Heat Map","https://opendata.socrata.com/dataset/State-20-Populations-20-20-Tall-Heat-Map/99nc-vpfv","21"
"Payroll Report - End Date 07/03/2013","https://opendata.socrata.com/Government/Payroll-Report-End-Date-07-03-2013/e7uc-2wmj","223"
"Population US","https://opendata.socrata.com/Government/Population-US/99qe-um8t","25"
"Carpet Cleaning in Edmonton","https://opendata.socrata.com/dataset/Carpet-Cleaning-in-Edmonton/tkuw-cphw","10"
"Carpet Cleaning Sherwood Park","https://opendata.socrata.com/dataset/Carpet-Cleaning-Sherwood-Park/5xqa-98zm","17"
"1790 population","https://opendata.socrata.com/Government/1790-population/g7a2-yxb3","5"
"Populations grouped by year","https://opendata.socrata.com/Government/Populations-grouped-by-year/nsu7-t3k9","7"
"2011.2","https://opendata.socrata.com/Government/2011-2/w8i6-vafp","4"
"varicose veins treatment","https://opendata.socrata.com/Business/varicose-veins-treatment/xgu6-hg9z","9"
"varicose veins removal","https://opendata.socrata.com/Business/varicose-veins-removal/5xfr-xfdd","3"
"Treatment varicose veins","https://opendata.socrata.com/Business/Treatment-varicose-veins/kehe-x78t","4"
"Old Indian Songs MP3","https://opendata.socrata.com/Fun/Old-Indian-Songs-MP3/ime7-qcc9","53"
"varicose vein and spider vein","https://opendata.socrata.com/Business/varicose-vein-and-spider-vein/bcvd-3cz5","7"
"ILAThousandSongs","https://opendata.socrata.com/Fun/ILAThousandSongs/rd7x-c6us","63"
"tea","https://opendata.socrata.com/dataset/tea/u3gt-6rak","15"
"Test Form 3","https://opendata.socrata.com/dataset/Test-Form-3/ndz8-j2ik","9"
"DC Government Locations","https://opendata.socrata.com/Personal/DC-Government-Locations/a567-xqhi","31"
"World War II Japanese American Internment Camps","https://opendata.socrata.com/dataset/World-War-II-Japanese-American-Internment-Camps/sqtt-fwmy","16"
"Payroll Report - End Date 11/06/2013","https://opendata.socrata.com/Government/Payroll-Report-End-Date-11-06-2013/mcaf-ytzb","393"
"BIODATA BANSER SRENGAT","https://opendata.socrata.com/Personal/BIODATA-BANSER-SRENGAT/xp7x-fuyf","30"
"Карта РФ","https://opendata.socrata.com/dataset/-/9cme-bi26","13"
